case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income
1156,LA,True,"Monroe, LA MSA",Ouachita Parish,2p2c,9808.92552,9354.42768,12373.6822819611,18792.0324,6943.63848,9245.53416,7558.51536,75080.2848,54595.3125
2207,OK,False,"Mayes County, OK",Mayes County,1p3c,12048.0,9294.7332,13990.138325316202,16056.9684,7733.31372,16362.0684,10222.61724,85730.0628,61563.35546875
2185,OK,False,"Grant County, OK",Grant County,2p3c,11724.0,10652.32248,17053.68780015289,22523.7588,8107.82448,16327.6656,10794.42192,96932.0796,72187.921875
1318,MI,False,"Ontonagon County, MI",Ontonagon County,1p4c,10956.0,11231.05008,14191.882748173204,17422.056,8039.2434,15624.732,8649.68772,87045.5856,55544.1015625
1673,MT,False,"Valley County, MT",Valley County,2p1c,9612.0,8735.57004,12531.21622578396,12543.1908,6648.04764,6819.0198,8483.85936,67645.6644,70141.4609375
299,CO,False,"Routt County, CO",Routt County,1p2c,16740.0,9498.876,12059.58953938376,8060.7744,9507.37944,15329.9928,11410.43772,84000.7212,97519.7265625
1896,NY,True,"New York, NY HUD Metro FMR Area",Queens County,2p3c,33215.4,13324.554,12940.79865115452,18667.0992,16863.2604,43934.2584,30940.626,166044.0,79063.5546875
91,AK,False,"Skagway Municipality, AK",Skagway Municipality,2p0c,12756.0,5869.65852,13206.400531655407,12450.5592,6748.81056,0.0,7259.76564,59114.4204,85446.3046875
1822,NJ,True,"Warren County, NJ HUD Metro FMR Area",Warren County,2p2c,15336.0,10643.66016,13891.645203321896,14366.1984,9413.45508,17596.1412,10455.38304,93097.6176,103354.1484375
1575,MO,False,"Montgomery County, MO",Montgomery County,1p2c,7944.0,6250.44072,14517.74817776984,14076.7872,5143.20588,8860.68168,5652.4728,60462.0708,58627.66015625
1823,NM,True,"Albuquerque, NM MSA",Bernalillo County,1p3c,15694.71,9264.84744,16009.664477057173,8711.42436,9043.8318,17129.2692,8265.17208,80454.3516,69691.7109375
1954,NC,True,"Gates County, NC HUD Metro FMR Area",Gates County,2p3c,11652.0,10945.16892,14559.42265931715,22000.4556,8187.84516,14374.7856,10117.7424,93092.496,62893.09375
755,IN,False,"Miami County, IN",Miami County,2p3c,12060.0,9224.69016,14136.82868220117,17005.1436,7712.28228,15160.9452,7366.23408,83331.7848,62647.68359375
1278,MI,False,"Gladwin County, MI",Gladwin County,1p4c,11076.0,11487.1326,16580.483457881597,13406.8824,8175.51264,15631.2732,6891.07032,81118.6236,55774.109375
2510,TN,True,"Knoxville, TN HUD Metro FMR Area",Loudon County,1p4c,13339.4928,10865.21856,11835.343191896143,14414.4048,8770.32204,12733.6548,4011.078,78430.0248,70669.25
2278,PA,True,"Altoona, PA MSA",Blair County,1p1c,9672.0,4694.15664,12588.129175606555,5281.74204,5205.4248,8951.85936,5606.61324,50208.8256,66065.984375
629,IL,False,"Franklin County, IL",Franklin County,1p3c,10620.0,8816.5488,12457.852722855732,17739.1584,7042.62816,13198.9428,9222.5544,79839.8316,55995.90625
1262,MI,False,"Benzie County, MI",Benzie County,1p2c,10404.0,6720.90384,14299.25750088746,8215.19016,6205.02828,14491.272,6758.05884,66021.3048,73104.8828125
2135,OH,True,"Columbus, OH HUD Metro FMR Area",Pickaway County,2p0c,8404.64424,4964.49792,13956.614450804322,9002.69976,4844.16756,0.0,5836.72668,46838.7072,78336.5625
1444,MS,False,"Grenada County, MS",Grenada County,1p4c,10212.0,11706.63204,13996.928389739653,17604.6036,7941.98508,4396.71132,4477.73844,69390.4332,51011.69140625
1101,KY,False,"Rockcastle County, KY",Rockcastle County,1p3c,10956.0,7800.40356,12194.351348437402,11753.19288,6796.185,12150.342,6549.34356,69219.726,52586.84375
2026,ND,True,"Fargo, ND-MN MSA",Cass County,2p3c,14877.732,12043.3464,13812.247010527017,13736.5836,9754.56888,34216.6524,11670.92208,110384.25,90020.8125
2505,TN,False,"Lake County, TN",Lake County,1p4c,9900.0,10389.63576,13887.574127007903,14700.7716,7351.73508,9815.34372,1213.29684,65802.8964,46042.87890625
1676,MT,True,"Billings, MT HUD Metro FMR Area",Yellowstone County,2p1c,11534.63088,7457.1936,14638.45019127681,10225.85892,6881.48736,9046.56156,8440.03488,67449.3048,79544.109375
339,FL,False,"DeSoto County, FL",DeSoto County,1p2c,8856.0,7146.56028,11842.593603254647,11352.97416,5798.35836,9765.97044,3512.39064,58481.8824,43037.359375
781,IN,False,"Switzerland County, IN",Switzerland County,2p0c,6720.0,5401.98192,14288.757181486935,9229.37988,4392.27204,0.0,5916.1446,44851.146,63021.44921875
1222,MD,True,"Somerset County, MD HUD Metro FMR Area",Somerset County,1p4c,13116.0,11340.79908,12493.940919346463,10901.12772,8861.66304,14876.2092,6374.31228,79387.8048,53694.7890625
2105,OH,False,"Henry County, OH",Henry County,2p3c,12432.0,10139.83884,13711.237477160066,15957.9612,8178.6672,13853.0268,6813.32808,82844.6424,73837.0078125
1112,KY,False,"Union County, KY",Union County,1p1c,7956.0,4220.15436,11829.251892544053,9699.44016,4411.90104,5750.93112,6211.59372,50343.1176,56810.1796875
1341,MN,False,"Big Stone County, MN",Big Stone County,2p4c,12600.0,15320.5284,13308.684658653568,20585.8728,10116.70824,12852.3756,8534.18772,95660.76,72433.3359375
1948,NC,False,"Duplin County, NC",Duplin County,2p0c,6360.0,5440.02432,12905.99549768303,11109.58008,4275.61416,0.0,6194.26536,46399.0776,53993.59375
3040,WV,True,"Jefferson County, WV HUD Metro FMR Area",Jefferson County,1p0c,9468.0,3195.53868,12948.170599157438,7753.4802,4588.49964,0.0,7288.73436,43920.0936,100455.421875
427,GA,False,"Coffee County, GA",Coffee County,2p4c,9672.0,12811.9044,16418.42276324006,20600.5572,8146.8054,8824.04076,5013.74232,78880.1724,48596.59765625
3009,WA,True,"Tacoma, WA HUD Metro FMR Area",Pierce County,2p4c,25092.0,15186.1392,12808.94516341783,16851.6528,14594.358,21448.818,11555.39868,120808.164,86636.390625
1407,MN,True,"Sibley County, MN HUD Metro FMR Area",Sibley County,1p2c,9696.0,7236.17208,15595.7360860337,10553.21628,6135.19404,18674.2428,9107.71872,75274.1772,78501.875
2610,TX,False,"Dawson County, TX",Dawson County,1p4c,11904.0,11121.30108,14272.810627876097,16385.712,8342.97504,9217.63692,2775.46092,73391.6664,56060.59375
431,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Coweta County,1p1c,13396.6464,4785.89976,11483.43878704757,7743.47172,6588.25344,7621.01292,8141.97288,60761.5836,88840.9921875
1874,NY,False,"Genesee County, NY",Genesee County,2p4c,13776.0,13080.6852,12606.941848051252,15180.5196,9731.23608,20104.6992,8090.64036,95473.8108,80000.015625
492,GA,True,"Meriwether County, GA HUD Metro FMR Area",Meriwether County,1p1c,9636.0,4831.77096,11453.082388301338,8156.6082,5242.24404,6494.64408,6433.90212,52739.5428,49038.1328125
2875,VA,False,"Dickenson County, VA",Dickenson County,1p2c,8412.0,6698.50128,13031.932418435836,10539.5274,5475.13068,11126.98608,6105.88296,61057.5588,43765.37890625
34,AL,True,"Henry County, AL HUD Metro FMR Area",Henry County,1p0c,5904.0,3351.16548,12325.610255392661,5593.47984,3353.51148,0.0,5666.81436,35500.1688,62311.91015625
3150,WY,False,"Big Horn County, WY",Big Horn County,1p0c,6768.0,3320.04012,13956.030527485367,7233.27984,3655.29492,0.0,5133.57828,38588.4024,66120.40625
451,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Forsyth County,2p4c,21223.8396,15589.3092,11935.975113771377,20722.926,13338.8556,15438.5988,14650.704,117160.6872,122238.5078125
1351,MN,False,"Cook County, MN",Cook County,2p0c,7728.0,5953.59336,13704.12478104237,9421.37988,4957.38096,0.0,6449.12112,48340.5468,69524.3359375
2940,VA,True,"Kingsport-Bristol-Bristol, TN-VA MSA",Washington County,2p0c,6877.02096,6200.8674,14874.771477423059,10418.95968,4738.6344,0.0,6738.74196,48178.008,64928.265625
2393,SD,False,"Beadle County, SD",Beadle County,2p0c,6624.0,6010.65672,13823.63149932387,12997.38,4578.03444,0.0,5416.01952,48040.758,67270.453125
995,KS,False,"Washington County, KS",Washington County,1p0c,6516.0,3517.16784,12188.619377791225,5766.69,3635.41224,0.0,5988.12888,37424.6304,65174.703125
809,IA,False,"Carroll County, IA",Carroll County,2p3c,11592.0,10908.56256,13175.781221813766,16795.7076,8152.84128,11333.35476,8188.33596,82158.3756,82152.2421875
2552,TN,True,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",Wilson County,2p1c,14001.3384,7599.23508,12957.523514562426,13138.6128,7826.73996,9167.50488,7686.71124,73971.9204,89768.2109375
1333,MI,True,"Ann Arbor, MI MSA",Washtenaw County,2p0c,12516.0,6448.1418,16206.230454980503,8234.69976,6871.4568,0.0,7533.47676,53658.1116,104837.9140625
2126,OH,False,"Monroe County, OH",Monroe County,2p4c,11580.0,12722.31,13257.110930637651,19684.164,8805.68556,13796.8464,6111.71076,88154.3436,57083.3125
229,CA,True,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",Santa Clara County,2p1c,36612.0,9090.6738,15788.916474273305,11244.58224,16559.8812,12921.7896,20617.4532,122124.252,144424.109375
2683,TX,False,"Kenedy County, TX",Kenedy County,1p0c,6960.0,2593.78128,11485.034156108588,5386.79004,3461.71176,0.0,4807.02936,36622.1724,41779.5
2350,SC,False,"Bamberg County, SC",Bamberg County,2p4c,12264.0,13170.2796,14810.761047908503,17729.5728,9215.84328,7958.21268,3982.1484,78684.6444,53411.3828125
902,KS,True,"Wichita, KS HUD Metro FMR Area",Butler County,1p2c,10651.40184,7124.15772,12209.043015796258,11394.30612,6440.78616,15685.9452,8580.89424,72938.9064,82936.7421875
2140,OH,True,"Mansfield, OH MSA",Richland County,1p4c,11784.0,10133.55396,14679.439473026372,14076.6324,7941.59472,15798.4092,5567.71104,78433.9512,63726.87890625
1864,NY,False,"Chenango County, NY",Chenango County,1p0c,6516.0,2853.15948,11958.623041604082,5318.18004,3394.81608,0.0,5487.72468,34495.9308,64342.97265625
1359,MN,False,"Freeborn County, MN",Freeborn County,2p2c,8808.0,9714.21384,11431.081968921,16818.5952,6711.3288,11193.46656,7403.781,75153.732,66021.8359375
2974,VA,True,"Richmond, VA MSA",Richmond city,2p1c,12841.434,7646.5818,13858.777592371522,12539.364,7423.6164,9514.49052,9277.84356,70530.726,66234.390625
471,GA,False,"Jackson County, GA",Jackson County,1p1c,9156.0,5412.80604,13681.220082828007,7148.77368,5278.85268,5465.0328,6019.6446,50816.3148,76399.96875
829,IA,False,"Floyd County, IA",Floyd County,2p0c,6768.0,5763.38232,10949.001628095093,10309.37988,4540.61388,0.0,6447.81228,46981.9512,71436.2890625
1108,KY,False,"Taylor County, KY",Taylor County,1p1c,7956.0,3944.9268,15133.016916562765,7274.51076,4312.17516,5710.42056,5130.64056,45638.1744,58209.7421875
3039,WV,False,"Jackson County, WV",Jackson County,2p3c,11364.0,10286.26176,13391.655632247572,25497.756,7844.74368,13723.0464,11178.40644,95261.1264,64825.58203125
2983,WA,False,"Adams County, WA",Adams County,2p0c,8196.0,5953.59336,13796.266375669295,8970.56028,5126.95572,0.0,5304.44124,47352.2316,57949.953125
1582,MO,False,"Ozark County, MO",Ozark County,1p2c,8484.0,6743.3064,14075.900234346678,12067.0968,5517.45336,9129.87888,5684.76564,60610.518,42182.015625
2903,VA,False,"Louisa County, VA",Louisa County,1p4c,14856.0,11816.38188,16846.906260420757,15130.9704,9664.45608,13971.6252,11006.91432,91493.3436,74897.71875
742,IN,False,"Jefferson County, IN",Jefferson County,1p3c,12588.0,7800.40356,15095.676649355823,11223.72216,7387.52268,15257.2632,6673.78932,74083.26,63435.2578125
2918,VA,False,"Pittsylvania County-Danville city, VA HUD Nonmetro FMR Area",Pittsylvania County,1p0c,5833.10088,3268.16496,10720.332918459491,5302.79004,3297.74784,0.0,5550.25776,34601.1972,58802.21875
2152,OH,False,"Vinton County, OH",Vinton County,1p0c,6576.0,2822.03412,12759.3610569269,5310.69,3405.27828,0.0,4851.38088,34162.7316,59649.3515625
1934,NC,False,"Caswell County, NC",Caswell County,2p0c,7296.0,5344.91928,11440.938463754062,9333.58008,4580.30352,0.0,6090.9804,45890.6544,61276.87109375
529,GA,False,"Thomas County, GA",Thomas County,2p2c,9444.0,10103.98164,13606.52075270384,15554.9196,7083.00516,8742.876,7114.89036,71509.6176,57419.0859375
119,AR,False,"Carroll County, AR",Carroll County,1p2c,7956.0,6676.09716,14168.438866829973,9630.38232,5301.78588,8899.82004,4880.44152,56100.6444,59249.91796875
1124,LA,False,"Avoyelles Parish, LA",Avoyelles Parish,2p1c,8700.0,7244.1306,13417.249554535392,15650.9064,5777.187,4240.9698,7056.82836,62231.8536,50716.9921875
3093,WI,False,"Dunn County, WI",Dunn County,1p1c,9240.0,4296.60612,11473.365579742585,9749.50344,4904.84616,8734.20924,6923.87112,55524.3864,75828.0234375
1988,NC,True,"Pender County, NC HUD Metro FMR Area",Pender County,2p3c,13920.0,12629.04,11933.24884108229,19277.7804,9619.76364,15268.3296,11171.58624,97401.4452,74360.6875
1483,MS,True,"Jackson, MS HUD Metro FMR Area",Rankin County,2p3c,15260.9676,11494.2576,11934.061853913207,20324.9616,9694.47288,10154.51436,9358.27368,91286.1096,79464.015625
376,FL,True,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",Palm Beach County,2p3c,23808.0,13544.1888,12346.509293351248,17225.3004,13534.17,15797.2836,10457.25,108716.988,80472.359375
2996,WA,False,"Grays Harbor County, WA",Grays Harbor County,2p0c,7836.0,6562.26708,15113.986745731749,9810.56028,5217.06,0.0,5523.4296,48703.3392,67163.6640625
2923,VA,True,"Pulaski County, VA HUD Metro FMR Area",Pulaski County,1p2c,8652.0,6608.88864,12319.46574457492,11677.33224,5529.62184,13783.5216,7161.23436,65723.4492,65894.5078125
1036,KY,False,"Franklin County, KY",Franklin County,2p4c,12564.0,13304.67,13647.528525011248,18830.1156,9373.23996,13383.1704,8346.84372,90352.3884,73144.9296875
1520,MO,True,"Cape Girardeau, MO-IL MSA",Cape Girardeau County,1p3c,14371.1328,8547.56904,15155.639753744232,17528.7276,8304.34932,15679.4424,11351.72676,88278.6684,71568.75
502,GA,True,"Athens-Clarke County, GA MSA",Oglethorpe County,2p0c,7170.8862,6238.90944,12935.227487739212,9386.95968,4858.89768,0.0,6848.68356,48246.246,61187.5390625
1720,NE,False,"Hitchcock County, NE",Hitchcock County,1p2c,8808.0,6676.09716,13841.072436801966,15607.98,5610.4992,15403.4448,8804.3826,74917.3356,67225.2734375
2589,TX,False,"Cherokee County, TX",Cherokee County,1p0c,5892.0,3029.53656,13770.202863642626,5386.79004,3232.62456,0.0,4242.5292,33229.0344,59055.84765625
1608,MO,False,"Stoddard County, MO",Stoddard County,2p3c,9876.0,10835.35176,11424.945682373647,24000.3276,7504.5396,9990.34572,8190.1794,85160.0508,53114.62890625
1879,NY,True,"New York, NY HUD Metro FMR Area",Kings County,1p1c,23644.3788,5932.6806,12542.165350562456,10616.87988,10716.93456,14356.854,14194.6872,84809.3088,70138.3828125
858,IA,False,"Marion County, IA",Marion County,1p1c,9660.0,4587.1242,10502.099559228309,7216.7988,5162.295,7148.02656,6657.30108,52817.3436,77707.1171875
1589,MO,True,"Polk County, MO HUD Metro FMR Area",Polk County,1p3c,10752.0,7800.40356,13750.989885700412,12208.7832,6722.26752,13928.7552,6425.55468,70520.5608,53915.5546875
562,ID,False,"Benewah County, ID",Benewah County,1p4c,14160.0,12328.5468,13262.132079302157,13968.4572,9597.84516,14151.7692,8513.59356,87168.228,54157.88671875
2805,TX,False,"Zapata County, TX",Zapata County,1p3c,12000.0,7232.5584,13877.656221360423,13665.9816,6968.7144,9320.66604,2727.20304,63845.8068,43533.31640625
2208,OK,False,"Murray County, OK",Murray County,2p3c,10860.0,10762.13892,11454.017982612171,19214.6592,7834.55424,16111.4592,9125.8674,89657.9532,63911.70703125
1183,LA,False,"Winn Parish, LA",Winn Parish,1p4c,10824.0,10755.46872,13703.582870840768,18680.0964,7819.09272,8346.67752,6003.14064,75288.6324,50477.7421875
932,KS,False,"Hamilton County, KS",Hamilton County,1p3c,10716.0,8398.13604,16688.734358438363,14690.6508,6925.8054,9720.44316,6548.85936,71987.9292,53665.0078125
2601,TX,False,"Cooke County, TX",Cooke County,1p2c,10080.0,6788.11152,15010.964280615406,10946.25072,6111.9822,8606.69532,3642.46872,59214.3864,74995.265625
1219,MD,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Prince George's County,2p1c,18582.6624,7717.60332,12996.58155672644,8943.87156,9529.623,10944.40728,10799.73408,79550.5428,100715.203125
2558,TX,True,"Amarillo, TX HUD Metro FMR Area",Armstrong County,1p3c,16764.7224,9205.07304,12209.55610400875,13756.5252,9409.88088,13608.552,7483.14036,84871.4124,81611.109375
2075,OH,False,"Athens County, OH",Athens County,2p0c,8868.0,5440.02432,13478.94143054885,9541.37988,5184.36144,0.0,5856.34392,46945.8048,64532.9375
683,IL,True,"St. Louis, MO-IL HUD Metro FMR Area",St. Clair County,2p4c,13965.6312,13394.2632,15632.143018513312,20826.7704,9913.56888,18615.1368,11388.58596,103507.8396,77036.59375
324,DE,True,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",New Castle County,1p2c,15422.9892,7684.23264,15447.554071417799,11485.93284,8372.658,15431.1396,10936.39092,81147.4512,94024.40625
480,GA,False,"Laurens County, GA",Laurens County,2p3c,10656.0,11201.41044,14001.654340474177,18041.814,7919.80224,9121.66404,6479.42208,76956.492,46934.1640625
670,IL,False,"Morgan County, IL",Morgan County,1p1c,8652.0,4006.08804,10951.0316516048,9120.81744,4586.52468,6956.67924,6300.94116,50774.6604,64631.51171875
652,IL,False,"Lawrence County, IL",Lawrence County,2p0c,6372.0,5401.98192,13226.820340878981,14365.38,4266.17796,0.0,7671.3318,50950.758,61949.44140625
1553,MO,True,"Kansas City, MO-KS HUD Metro FMR Area",Jackson County,2p0c,9730.6626,5706.31932,14174.792383043981,10442.69976,5593.42752,0.0,6486.74196,49840.6464,73465.296875
3145,WI,False,"Waupaca County, WI",Waupaca County,1p3c,12228.0,8039.49684,12094.506208648938,12568.6524,7343.71284,17651.3256,9509.89824,81108.9084,74928.5234375
3043,WV,True,"Lincoln County, WV HUD Metro FMR Area",Lincoln County,2p2c,8232.0,9234.49872,13950.536983759917,27881.0268,6328.80108,14813.1036,12452.7348,93413.496,50281.6171875
2595,TX,True,"Dallas, TX HUD Metro FMR Area",Collin County,2p2c,19374.6264,9534.32148,14632.722368711517,13511.0748,10474.85232,15530.022,8424.54708,90895.5816,116514.9765625
2034,ND,False,"Golden Valley County, ND",Golden Valley County,1p3c,11772.0,10729.2912,13623.645748022054,11403.0462,8153.10576,13708.998,5938.49232,76244.8596,75292.0234375
1189,ME,False,"Hancock County, ME",Hancock County,1p1c,11040.0,6100.87536,11386.088367375512,9540.33108,6210.81516,6633.14136,7140.71856,58623.7032,74590.6953125
1016,KY,False,"Caldwell County, KY",Caldwell County,1p2c,7956.0,6205.63404,14191.722589579684,12573.1416,5131.31868,10409.78544,6383.4924,61623.9252,63668.34765625
2568,TX,False,"Blanco County, TX",Blanco County,1p1c,10740.0,4495.38168,14141.76897998989,8226.5208,5520.37944,5088.01752,4704.0978,52387.3944,72665.3984375
922,KS,False,"Finney County, KS",Finney County,1p3c,12396.0,8159.04348,12460.223032796413,14690.6508,7447.90284,10348.03344,6636.29664,72317.9184,71053.28125
2203,OK,False,"McCurtain County, OK",McCurtain County,1p1c,8736.0,4755.31824,13524.348266547444,8244.48264,4888.43664,6091.23672,5614.6212,50638.986,48842.0078125
3044,WV,False,"Logan County, WV",Logan County,2p4c,10728.0,12139.9524,13048.684047876157,37252.2744,8285.9604,13614.51,13830.2412,111189.9612,49352.33984375
1338,MN,False,"Becker County, MN",Becker County,2p1c,8808.0,7764.94992,13060.493127527216,11263.01076,6005.03316,6828.55296,7003.06644,62378.4492,73830.84375
508,GA,False,"Polk County, GA",Polk County,2p3c,11136.0,10359.47388,10601.6893610035,18586.3488,7788.65844,9236.53128,6682.42164,77866.4124,58134.78515625
2068,ND,False,"Ward County, ND",Ward County,1p4c,16368.0,11962.71456,14115.21238734015,13657.8312,10265.33496,15855.7644,7445.53932,88304.6832,89469.40625
3127,WI,False,"Price County, WI",Price County,1p1c,8808.0,4510.67244,12271.75658059677,9372.29148,4825.88052,8352.53244,6816.54276,55015.8516,61428.83984375
2596,TX,False,"Collingsworth County, TX",Collingsworth County,1p0c,6456.0,3154.03824,14521.60844870351,5506.79004,3482.0958,0.0,4455.00984,34505.3004,51439.87890625
1049,KY,False,"Hart County, KY",Hart County,1p1c,7956.0,4021.3788,10475.674664117505,7274.51076,4339.87644,5854.65816,5491.87092,47028.1584,49380.06640625
1744,NE,False,"Perkins County, NE",Perkins County,2p1c,8808.0,7315.1514,13344.37544744906,19622.0244,5842.0536,6869.61624,8978.04708,73121.8128,83429.6171875
1920,NC,False,"Alleghany County, NC",Alleghany County,1p2c,8316.0,6205.63404,13962.867036793705,11640.07176,5261.76084,10649.84988,5864.76564,61043.6076,45074.58203125
1989,NC,False,"Perquimans County, NC",Perquimans County,2p3c,12588.0,10835.35176,14444.976821629272,22062.9972,8487.20436,12835.164,9955.77324,92344.6176,64321.41015625
1740,NE,False,"Nemaha County, NE",Nemaha County,1p3c,12600.0,9115.41432,15195.668973698177,13375.6104,7868.35104,18507.3276,10093.57032,85437.264,74488.015625
1048,KY,False,"Harrison County, KY",Harrison County,1p3c,10716.0,9025.75488,14550.071421678673,11753.19288,7153.21656,12069.3552,6883.6326,70525.5996,65497.125
609,IL,False,"Carroll County, IL",Carroll County,1p0c,5712.0,2894.66016,13746.874103247785,5790.69,3118.53228,0.0,5630.45328,34413.3336,70213.3359375
2765,TX,True,"Somervell County, TX HUD Metro FMR Area",Somervell County,1p4c,15264.0,10426.21872,14925.823488911003,16457.8416,9308.57964,13015.4316,5501.03136,83985.8736,66193.3125
2930,VA,True,"Kingsport-Bristol-Bristol, TN-VA MSA",Scott County,1p0c,5204.58216,2946.53544,14082.6940215462,5209.47984,2953.4712,0.0,5193.19332,32874.9024,53985.37890625
2493,TN,False,"Hardin County, TN",Hardin County,2p1c,8028.0,7196.78388,14947.938376156773,12325.0752,5516.53932,5390.50524,4852.01952,57422.3316,51701.71875
2241,OR,False,"Coos County, OR",Coos County,2p2c,10788.0,9894.10548,13058.216919992708,15706.4676,7493.94216,14931.204,12151.3596,85467.6444,60305.4921875
1339,MN,False,"Beltrami County, MN",Beltrami County,2p2c,9552.0,9234.49872,15978.327962503963,13235.7948,6807.0894,11488.28544,6507.23076,71471.3736,64250.55859375
392,FL,True,"Walton County, FL HUD Metro FMR Area",Walton County,2p3c,16296.0,14020.0644,10803.111114497275,17644.1748,10984.70652,12992.082,7407.0,94264.524,73703.5234375
3149,WY,False,"Albany County, WY",Albany County,1p3c,13968.0,10520.0838,16339.914559704777,18092.3244,8872.998,24197.8476,11250.05496,99363.246,82162.515625
3094,WI,True,"Eau Claire, WI MSA",Eau Claire County,2p2c,10424.09112,9354.42768,12110.683190995664,19645.9488,7166.53788,16948.5072,10303.71096,87519.6792,81198.3203125
2937,VA,True,"Richmond, VA MSA",Sussex County,1p2c,10110.28056,6944.9334,12762.549097390662,10098.28932,6179.77656,14437.314,8275.45308,69994.3884,62739.0703125
2362,SC,False,"Dillon County, SC",Dillon County,2p1c,8148.0,6604.94316,6672.659364432454,12684.624,5345.57304,4189.31256,5267.4492,55326.5916,42182.015625
267,CO,False,"Fremont County, CO",Fremont County,1p4c,15372.0,11633.46612,13986.638081848741,13108.0632,9785.14596,13973.172,8947.719,86838.0528,62948.54296875
1424,MS,False,"Alcorn County, MS",Alcorn County,1p3c,11196.0,8159.04348,12888.585461683104,14682.15,7013.09544,4538.25444,4581.33576,62604.0936,54691.8359375
1193,ME,False,"Oxford County, ME",Oxford County,2p3c,12504.0,12848.676,14827.254084692871,17244.3336,9186.27468,12089.7096,7763.91432,87034.506,62239.0078125
2950,VA,True,"Richmond, VA MSA",Colonial Heights city,2p4c,17197.434,14111.0136,14907.20638123234,20196.5784,11344.28544,18040.6308,12568.3596,108452.6952,75411.1328125
544,GA,False,"Wayne County, GA",Wayne County,2p2c,7776.0,8604.87372,11229.039451344852,13579.05,5935.43628,8056.69848,5203.35936,62879.7012,56012.33203125
167,AR,True,"Poinsett County, AR HUD Metro FMR Area",Poinsett County,1p4c,9792.0,9657.97188,11417.204852728464,14486.1036,7047.49224,14058.0132,5588.33604,73139.0388,50856.640625
1154,LA,False,"Natchitoches Parish, LA",Natchitoches Parish,2p1c,10176.0,7267.80396,13045.207686458367,15081.6216,6320.57808,4461.0234,7353.06228,63731.1792,49921.203125
3124,WI,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",Pierce County,2p3c,17445.258,14752.1856,14985.728142299035,19223.8248,11666.40312,21004.7004,16513.1484,116758.1952,92352.734375
753,IN,False,"Marshall County, IN",Marshall County,2p3c,11952.0,9737.17308,12196.617407056381,17424.018,7858.84272,15266.64,7725.03144,85125.504,65753.8359375
1044,KY,True,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",Greenup County,1p0c,6480.55812,3205.9134,13077.70382604943,4693.47984,3509.79048,0.0,5606.62908,34292.9088,63218.59765625
251,CO,True,"Boulder, CO MSA",Boulder County,2p3c,28320.0,14459.3376,13989.286347762401,13905.1848,15500.6412,24466.0332,20283.0072,133060.5,115841.3828125
1683,NE,False,"Box Butte County, NE",Box Butte County,1p2c,8808.0,6832.9182,14033.478018125561,15607.98,5667.32184,15559.9932,8382.28932,73401.1176,74671.8203125
2625,TX,True,"Falls County, TX HUD Metro FMR Area",Falls County,1p2c,8808.0,5802.3798,14586.907590212131,10935.6606,5293.91676,10656.17796,3342.62112,57527.6832,53085.87890625
2130,OH,False,"Muskingum County, OH",Muskingum County,2p2c,9048.0,8065.19676,14706.7882828324,14828.772,6200.78616,12164.5188,6103.81236,70593.522,62189.71875
2645,TX,False,"Grimes County, TX",Grimes County,2p4c,11496.0,14334.9972,15070.436664626692,21892.5012,9359.5884,9202.69044,4104.99204,86206.6284,61556.16796875
1532,MO,False,"Crawford County, MO",Crawford County,2p4c,10872.0,13035.8892,16194.727952882427,26191.734,8662.77096,10338.56472,7962.63276,91866.3336,54524.46484375
1003,KY,False,"Ballard County, KY",Ballard County,1p1c,8340.0,4128.4116,10795.152550678411,9447.96612,4517.79708,5833.311,6431.17608,51379.4652,58468.5
1333,MI,True,"Ann Arbor, MI MSA",Washtenaw County,2p3c,19116.0,12409.4064,15213.3338984811,14951.3172,11422.89768,24067.5744,13954.7808,110561.3208,104837.9140625
1834,NM,False,"Harding County, NM",Harding County,2p1c,8808.0,7930.66548,14635.881721087251,10206.1194,6065.07864,7592.94216,7232.33568,63963.9312,51084.59765625
1701,NE,False,"Deuel County, NE",Deuel County,2p1c,8964.0,7504.54032,13659.604218600596,19622.0244,5967.20184,6562.18284,9000.12528,73223.508,58529.0859375
1350,MN,False,"Clearwater County, MN",Clearwater County,1p2c,8808.0,7124.15772,11835.662093943321,9862.23264,5772.84888,11400.74628,5066.83596,61904.988,66743.6953125
1035,KY,False,"Floyd County, KY",Floyd County,2p0c,6036.0,5782.40328,16235.538485340514,9237.58008,4282.27368,0.0,6331.66404,44292.4896,43162.6328125
1658,MT,False,"Powder River County, MT",Powder River County,2p1c,8808.0,7551.88764,13960.52917097382,12543.1908,5927.8326,6803.15328,8055.82032,65730.252,63172.390625
